FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 3A,87,8749,Paramedic-In-Charge,Annual,1,1,97440.00,97440.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 3A,87,8749,Paramedic-In-Charge,Annual,1,1,91080.00,91080.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 3A,87,8749,Paramedic-In-Charge,Annual,1,1,82614.00,82614.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 6P,87,8740,Coordinator of Community Services - CFD,Annual,1,1,153078.00,153078.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 01,87,8731,Firefighter,Annual,1,1,97386.00,97386.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,F 02,87,8728,Firefighter - Paramedic,Annual,1,1,82812.00,82812.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,3 00,80,8714,Coordinator of Fire Awareness,Annual,1,1,157776.00,157776.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,B 07,1,0413,Inquiry Aide I,Annual,1,1,55536.00,55536.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4137,Public Education,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9847.00,9847.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4139,Human Relations,3 00,0,8535,Coordinator of Human Relations,Annual,1,1,126564.00,126564.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3102,Office of the First Deputy,4139,Human Relations,G 07,4,3534,Clinical Therapist III,Annual,1,1,66588.00,66588.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,1 00,89,9702,Deputy Fire Commissioner,Annual,1,1,187680.00,187680.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,3 00,89,8763,District Chief,Annual,5,1,170112.00,850560.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,3 00,89,8755,Assistant Deputy Fire Commissioner,Annual,2,1,185352.00,370704.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,F 6B,80,8726,Commander - EMT,Annual,1,1,137382.00,137382.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,F 06,80,8725,Commander,Annual,1,1,140970.00,140970.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,F 05,80,8724,Executive Assistant,Annual,1,1,128970.00,128970.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,73944.00,73944.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,B 13,1,0308,Staff Assistant,Annual,1,1,80568.00,80568.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4116,Administration,B 12,1,0303,Administrative Assistant III,Annual,1,1,84420.00,84420.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,2,1,110214.00,220428.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,107106.00,107106.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,4,1,103350.00,413400.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,4,1,99846.00,399384.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,13,1,112854.00,1467102.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,10,1,109656.00,1096560.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,28,1,105804.00,2962512.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,28,1,102228.00,2862384.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5P,87,8818,Captain - Paramedic,Annual,10,1,140040.00,1400400.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5P,87,8818,Captain - Paramedic,Annual,1,1,127944.00,127944.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,114,1,136794.00,15594516.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,6,1,132732.00,796392.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,6,1,124968.00,749808.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 5B,87,8813,Lieutenant - EMT - Assigned as Training Instructor,Annual,1,1,132732.00,132732.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,17,1,124728.00,2120376.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,18,1,120804.00,2174472.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,15,1,117030.00,1755450.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,99,1,121818.00,12059982.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,146,1,117996.00,17227416.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,116,1,114324.00,13261584.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,1,1,110844.00,110844.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,4,1,112854.00,451416.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,5,1,109656.00,548280.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,7,1,105804.00,740628.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,15,1,102228.00,1533420.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,54,1,110214.00,5951556.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,72,1,107106.00,7711632.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,64,1,103350.00,6614400.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,84,1,99846.00,8387064.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8802,Firefighter - EMT - Recruit,Annual,152,1,72510.00,11021520.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8802,Firefighter - EMT - Recruit,Annual,99,1,68616.00,6792984.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8802,Firefighter - EMT - Recruit,Annual,2,1,56304.00,112608.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,25,1,103272.00,2581800.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,52,1,99324.00,5164848.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,242,1,95484.00,23107128.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,388,1,92274.00,35802312.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,375,1,89148.00,33430500.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,218,1,84870.00,18501660.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,51,1,80868.00,4124268.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8771,Firefighter - Per Arbitrators Award,Annual,6,1,103932.00,623592.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8771,Firefighter - Per Arbitrators Award,Annual,4,1,100980.00,403920.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8771,Firefighter - Per Arbitrators Award,Annual,2,1,97440.00,194880.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,3 00,89,8764,Deputy District Chief,Annual,15,1,156360.00,2345400.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 06,87,8739,Battalion Chief,Annual,8,1,140970.00,1127760.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 06,87,8739,Battalion Chief,Annual,5,1,129534.00,647670.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,23,1,128970.00,2966310.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,4,1,125130.00,500520.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,1,1,121428.00,121428.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,57,1,114846.00,6546222.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,25,1,111252.00,2781300.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,21,1,107790.00,2263590.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,6,1,104502.00,627012.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,38,1,103932.00,3949416.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,38,1,100980.00,3837240.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,14,1,97440.00,1364160.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,30,1,94122.00,2823660.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,133,1,97386.00,12952338.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,112,1,93666.00,10490592.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,100,1,90024.00,9002400.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,73,1,87006.00,6351438.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,20,1,56304.00,1126080.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,2,1,105750.00,211500.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,2,1,101688.00,203376.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,20,1,97746.00,1954920.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,64,1,94476.00,6046464.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,86,1,91272.00,7849392.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,27,1,86892.00,2346084.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,3,1,82812.00,248436.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,13,1,78738.00,1023594.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,13,1,74502.00,968526.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,11,1,70872.00,779592.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6P,87,8702,Battalion Chief - Paramedic,Annual,7,1,153078.00,1071546.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6P,87,8702,Battalion Chief - Paramedic,Annual,1,1,148650.00,148650.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6P,87,8702,Battalion Chief - Paramedic,Annual,1,1,140658.00,140658.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6B,87,8701,Battalion Chief - EMT,Annual,74,1,149502.00,11063148.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6B,87,8701,Battalion Chief - EMT,Annual,1,1,145194.00,145194.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6B,87,8701,Battalion Chief - EMT,Annual,3,1,139356.00,418068.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,F 6B,87,8701,Battalion Chief - EMT,Annual,7,1,137382.00,961674.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,B 10,1,0302,Administrative Assistant II,Annual,1,1,70092.00,70092.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,B 10,1,0302,Administrative Assistant II,Annual,1,1,41640.00,41640.00
Local,60,COPA,0100,CORPORATE FUND,1005,COPA,2005,COPA,3005,Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2768.00,2768.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4118,Fire Suppression and Rescue,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1746133.00,1746133.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,3 00,89,8763,District Chief,Annual,2,1,170112.00,340224.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,6,1,97386.00,584316.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,7,1,93666.00,655662.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,19,1,90024.00,1710456.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,25,1,87006.00,2175150.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,27,1,84054.00,2269458.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,1,1,80016.00,80016.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,148,1,76266.00,11287368.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,1,1,72510.00,72510.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,114,1,56304.00,6418656.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,13,1,103932.00,1351116.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,23,1,100980.00,2322540.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,34,1,97440.00,3312960.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,67,1,94122.00,6306174.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,84,1,91080.00,7650720.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,49,1,82614.00,4048086.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 06,87,8748,Paramedic Field Chief,Annual,1,1,143814.00,143814.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 06,87,8748,Paramedic Field Chief,Annual,25,1,140970.00,3524250.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 06,87,8748,Paramedic Field Chief,Annual,3,1,136890.00,410670.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 06,87,8748,Paramedic Field Chief,Annual,2,1,133188.00,266376.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 06,87,8748,Paramedic Field Chief,Annual,9,1,129534.00,1165806.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 05,87,8745,Ambulance Commander,Annual,18,1,128970.00,2321460.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 05,87,8745,Ambulance Commander,Annual,21,1,125130.00,2627730.00
Local,59,CFD,0100,CORPORATE FUND,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4120,Emergency Medical Services,F 05,87,8745,Ambulance Commander,Annual,34,1,121452.00,4129368.00
